time,weather_code,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,apparent_temperature_max,apparent_temperature_min,showers_sum,rain_sum,snowfall_sum,et0_fao_evapotranspiration,temperature_2m_avg,temperature_range,precipitation_total,day_of_week,month,year,season,is_storm
2023-03-09,61,12.4,6.7,14.9,33.1,166,10.4,4.8,0.0,7.8,0.0,1.43,9.55,5.7,7.8,3,3,2023,spring,1
2023-03-10,55,12.0,8.4,20.5,40.7,181,9.2,6.2,0.0,3.1,0.0,0.95,10.2,3.5999999999999996,3.1,4,3,2023,spring,1
2023-03-11,3,13.8,9.5,32.5,59.8,150,9.8,6.1,0.0,0.0,0.0,1.62,11.65,4.300000000000001,0.0,5,3,2023,spring,1
2023-03-12,63,12.2,6.4,32.5,64.1,172,9.9,1.7,0.0,16.1,0.0,0.72,9.3,5.799999999999999,16.1,6,3,2023,spring,1
2023-03-13,71,8.9,3.5,30.1,56.2,23,3.4,-3.1,0.0,0.2,0.07,2.5,6.2,5.4,0.2,0,3,2023,spring,1
2023-03-14,51,10.1,2.2,33.7,64.1,53,6.7,-4.5,0.0,0.1,0.0,1.53,6.15,7.8999999999999995,0.1,1,3,2023,spring,1
2023-03-15,3,16.7,4.2,13.6,25.6,71,15.3,1.7,0.0,0.0,0.0,2.16,10.45,12.5,0.0,2,3,2023,spring,1
2023-03-16,3,12.9,6.8,13.9,33.1,141,10.8,5.0,0.0,0.0,0.0,1.54,9.85,6.1000000000000005,0.0,3,3,2023,spring,1
2023-03-17,51,14.1,6.8,16.4,30.2,31,13.8,5.5,0.0,0.2,0.0,1.49,10.45,7.3,0.2,4,3,2023,spring,1
2023-03-18,3,15.3,9.0,21.8,43.2,46,12.8,6.2,0.0,0.0,0.0,2.09,12.15,6.300000000000001,0.0,5,3,2023,spring,1
2023-03-19,3,12.8,7.6,28.1,54.0,32,8.6,3.0,0.0,0.0,0.0,1.98,10.2,5.200000000000001,0.0,6,3,2023,spring,1
2023-03-20,51,11.7,8.1,23.7,46.1,5,9.1,4.2,0.0,0.1,0.0,1.28,9.899999999999999,3.5999999999999996,0.1,0,3,2023,spring,1
2023-03-21,53,10.6,8.3,14.8,28.8,143,8.1,5.9,0.0,2.6,0.0,0.78,9.45,2.299999999999999,2.6,1,3,2023,spring,1
2023-03-22,51,14.8,8.5,17.1,31.3,102,13.4,6.1,0.0,0.2,0.0,2.01,11.65,6.300000000000001,0.2,2,3,2023,spring,1
2023-03-23,51,14.4,7.6,20.2,37.1,73,13.5,5.0,0.0,0.2,0.0,2.32,11.0,6.800000000000001,0.2,3,3,2023,spring,1
2023-03-24,51,10.2,7.8,19.9,39.2,152,7.5,5.8,0.0,1.2,0.0,0.82,9.0,2.3999999999999995,1.2,4,3,2023,spring,1
2023-03-25,51,11.8,6.9,15.7,32.8,158,10.7,5.3,0.0,1.0,0.0,1.31,9.350000000000001,4.9,1.0,5,3,2023,spring,1
2023-03-26,51,9.6,6.2,23.0,45.4,162,6.6,4.9,0.0,0.5,0.0,1.03,7.9,3.3999999999999995,0.5,6,3,2023,spring,1
2023-03-27,53,12.1,8.3,19.5,38.5,212,9.7,5.3,0.0,4.7,0.0,1.33,10.2,3.799999999999999,4.7,0,3,2023,spring,1
2023-03-28,63,13.5,8.4,28.3,53.6,159,10.2,4.9,0.0,8.0,0.0,1.77,10.95,5.1,8.0,1,3,2023,spring,1
2023-03-29,53,9.1,3.6,22.4,42.8,327,7.3,-1.1,0.0,4.8,0.0,0.86,6.35,5.5,4.8,2,3,2023,spring,1
2023-03-30,71,6.0,2.5,23.9,48.6,279,1.1,-2.3,0.0,0.4,0.07,2.14,4.25,3.5,0.4,3,3,2023,spring,1
2023-03-31,71,9.2,2.6,22.9,46.4,231,4.1,-1.1,0.0,2.3,0.07,2.19,5.8999999999999995,6.6,2.3,4,3,2023,spring,1
2023-04-01,3,9.7,5.8,28.9,56.9,162,5.1,1.2,0.0,0.0,0.0,2.43,7.75,3.8999999999999995,0.0,5,4,2023,spring,1
2023-04-02,3,12.3,6.6,23.2,46.4,140,8.0,2.4,0.0,0.0,0.0,2.43,9.45,5.700000000000001,0.0,6,4,2023,spring,1
2023-04-03,51,13.8,8.6,21.8,45.4,190,11.8,6.2,0.0,0.5,0.0,1.97,11.2,5.200000000000001,0.5,0,4,2023,spring,1
2023-04-04,3,20.4,6.9,22.1,40.3,91,18.4,4.9,0.0,0.0,0.0,3.3,13.649999999999999,13.499999999999998,0.0,1,4,2023,spring,1
2023-04-05,53,14.9,9.6,24.6,49.7,152,12.5,6.8,0.0,1.7,0.0,2.26,12.25,5.300000000000001,1.7,2,4,2023,spring,1
2023-04-06,53,10.7,7.7,19.6,36.7,237,8.6,5.9,0.0,2.6,0.0,1.31,9.2,2.999999999999999,2.6,3,4,2023,spring,1
2023-04-07,53,13.3,7.8,14.6,30.6,30,11.8,5.1,0.0,2.8,0.0,1.58,10.55,5.500000000000001,2.8,4,4,2023,spring,1
2023-04-08,63,14.4,8.5,10.8,24.1,305,13.1,6.6,0.0,9.7,0.0,1.48,11.45,5.9,9.7,5,4,2023,spring,1
2023-04-09,51,14.4,9.0,17.6,33.1,156,14.1,6.7,0.0,0.8,0.0,2.49,11.7,5.4,0.8,6,4,2023,spring,1
2023-04-10,51,17.1,8.4,29.4,56.9,49,14.8,4.3,0.0,0.6,0.0,2.29,12.75,8.700000000000001,0.6,0,4,2023,spring,1
2023-04-11,61,17.0,11.4,26.3,48.2,68,15.2,6.9,0.0,6.9,0.0,2.13,14.2,5.6,6.9,1,4,2023,spring,1
2023-04-12,53,13.2,8.8,11.3,25.2,245,12.4,6.9,0.0,2.1,0.0,1.45,11.0,4.399999999999999,2.1,2,4,2023,spring,1
2023-04-13,51,12.3,8.4,20.9,41.8,245,8.9,6.2,0.0,2.9,0.0,1.6,10.350000000000001,3.9000000000000004,2.9,3,4,2023,spring,1
2023-04-14,51,13.8,9.6,26.1,53.3,225,10.9,6.4,0.0,1.3,0.0,2.2,11.7,4.200000000000001,1.3,4,4,2023,spring,1
2023-04-15,3,16.7,8.8,23.0,42.1,117,15.7,5.3,0.0,0.0,0.0,3.26,12.75,7.899999999999999,0.0,5,4,2023,spring,1
2023-04-16,3,15.7,5.7,32.8,61.9,50,12.3,0.2,0.0,0.0,0.0,3.06,10.7,10.0,0.0,6,4,2023,spring,1
2023-04-17,51,20.2,6.5,29.0,55.1,78,19.5,1.8,0.0,0.3,0.0,3.8,13.35,13.7,0.3,0,4,2023,spring,1
2023-04-18,3,20.3,11.1,15.8,32.4,100,20.5,9.2,0.0,0.0,0.0,2.88,15.7,9.200000000000001,0.0,1,4,2023,spring,1
2023-04-19,55,16.7,12.9,21.6,45.4,127,16.0,11.1,0.0,1.2,0.0,3.02,14.8,3.799999999999999,1.2,2,4,2023,spring,1
2023-04-20,55,14.2,10.6,12.7,27.7,242,14.1,8.4,0.0,1.4,0.0,1.72,12.399999999999999,3.5999999999999996,1.4,3,4,2023,spring,1
2023-04-21,55,12.9,10.2,28.4,54.4,215,9.7,6.5,0.0,5.8,0.0,1.56,11.55,2.700000000000001,5.8,4,4,2023,spring,1
2023-04-22,61,13.0,9.5,23.8,50.0,231,9.8,6.1,0.0,8.5,0.0,1.82,11.25,3.5,8.5,5,4,2023,spring,1
2023-04-23,55,14.7,9.5,15.6,29.5,223,13.9,7.4,0.0,5.4,0.0,2.64,12.1,5.199999999999999,5.4,6,4,2023,spring,1
2023-04-24,63,15.6,9.2,20.6,41.8,20,13.9,6.1,0.0,12.2,0.0,1.7,12.399999999999999,6.4,12.2,0,4,2023,spring,1
2023-04-25,53,13.0,8.7,22.1,45.4,206,10.7,7.2,0.0,2.8,0.0,2.06,10.85,4.300000000000001,2.8,1,4,2023,spring,1
2023-04-26,3,22.1,6.6,13.0,28.4,114,20.3,3.8,0.0,0.0,0.0,4.19,14.350000000000001,15.500000000000002,0.0,2,4,2023,spring,1
2023-04-27,51,21.6,10.4,10.8,23.8,112,21.0,9.1,0.0,0.1,0.0,2.91,16.0,11.200000000000001,0.1,3,4,2023,spring,1
2023-04-28,53,15.3,11.8,20.9,42.5,169,15.8,9.8,0.0,2.7,0.0,1.67,13.55,3.5,2.7,4,4,2023,spring,1
2023-04-29,51,13.0,10.7,16.9,33.1,180,11.1,8.7,0.0,2.2,0.0,1.4,11.85,2.3000000000000007,2.2,5,4,2023,spring,1
2023-04-30,53,12.8,10.0,30.9,60.1,199,8.4,6.7,0.0,2.7,0.0,2.31,11.4,2.8000000000000007,2.7,6,4,2023,spring,1
2023-05-01,53,13.2,8.5,26.4,52.2,204,11.3,6.2,0.0,4.3,0.0,1.81,10.85,4.699999999999999,4.3,0,5,2023,spring,1
2023-05-02,63,13.4,8.7,6.3,18.7,234,13.1,7.2,0.0,10.0,0.0,1.39,11.05,4.700000000000001,10.0,1,5,2023,spring,0
2023-05-03,53,16.5,8.7,10.0,22.7,349,16.1,7.7,0.0,1.7,0.0,2.74,12.6,7.800000000000001,1.7,2,5,2023,spring,1
2023-05-04,3,20.9,8.2,12.5,21.6,49,22.0,6.4,0.0,0.0,0.0,4.39,14.549999999999999,12.7,0.0,3,5,2023,spring,1
2023-05-05,3,21.2,10.9,11.8,24.8,43,24.4,9.4,0.0,0.0,0.0,4.47,16.05,10.299999999999999,0.0,4,5,2023,spring,1
2023-05-06,3,22.5,13.2,22.5,41.4,31,25.3,11.7,0.0,0.0,0.0,4.5,17.85,9.3,0.0,5,5,2023,spring,1
2023-05-07,63,16.9,13.4,30.1,57.2,43,14.2,10.5,0.0,13.0,0.0,1.85,15.149999999999999,3.4999999999999982,13.0,6,5,2023,spring,1
2023-05-08,61,13.4,10.5,22.9,45.0,36,11.1,7.3,0.0,15.4,0.0,1.01,11.95,2.9000000000000004,15.4,0,5,2023,spring,1
2023-05-09,61,11.6,9.2,22.4,42.1,41,9.8,5.6,0.0,6.2,0.0,0.92,10.399999999999999,2.4000000000000004,6.2,1,5,2023,spring,1
2023-05-10,51,13.4,5.6,15.1,31.7,349,11.5,3.3,0.0,0.6,0.0,2.55,9.5,7.800000000000001,0.6,2,5,2023,spring,1
2023-05-11,51,15.3,4.6,15.4,32.4,344,13.3,1.9,0.0,0.5,0.0,3.23,9.95,10.700000000000001,0.5,3,5,2023,spring,1
2023-05-12,3,18.0,5.8,26.7,53.3,42,15.3,3.3,0.0,0.0,0.0,4.32,11.9,12.2,0.0,4,5,2023,spring,1
2023-05-13,3,18.8,12.4,31.6,59.4,44,16.3,7.2,0.0,0.0,0.0,3.04,15.600000000000001,6.4,0.0,5,5,2023,spring,1
2023-05-14,51,19.5,11.7,12.0,27.0,10,18.7,10.2,0.0,0.2,0.0,3.26,15.6,7.800000000000001,0.2,6,5,2023,spring,1
2023-05-15,51,22.4,11.2,9.8,20.5,338,24.1,9.9,0.0,0.1,0.0,4.51,16.799999999999997,11.2,0.1,0,5,2023,spring,1
2023-05-16,3,20.7,10.3,11.6,23.0,136,23.5,9.5,0.0,0.0,0.0,4.19,15.5,10.399999999999999,0.0,1,5,2023,spring,1
2023-05-17,0,21.3,13.9,28.0,55.4,52,19.1,10.5,0.0,0.0,0.0,5.3,17.6,7.4,0.0,2,5,2023,spring,1
2023-05-18,3,23.8,14.1,32.0,60.5,58,21.5,8.9,0.0,0.0,0.0,6.4,18.95,9.700000000000001,0.0,3,5,2023,spring,1
2023-05-19,55,24.3,15.7,33.2,62.6,58,22.5,10.3,0.0,1.2,0.0,4.82,20.0,8.600000000000001,1.2,4,5,2023,spring,1
2023-05-20,51,24.8,15.6,26.7,51.1,65,23.9,12.2,0.0,0.4,0.0,5.69,20.2,9.200000000000001,0.4,5,5,2023,spring,1
2023-05-21,61,19.6,14.5,21.6,45.0,68,19.3,13.6,0.0,4.5,0.0,1.88,17.05,5.100000000000001,4.5,6,5,2023,spring,1
2023-05-22,51,20.5,14.2,9.8,24.8,120,21.8,14.5,0.0,1.1,0.0,3.27,17.35,6.300000000000001,1.1,0,5,2023,spring,1
2023-05-23,51,23.9,14.9,13.2,29.5,79,27.5,15.9,0.0,0.3,0.0,4.51,19.4,8.999999999999998,0.3,1,5,2023,spring,1
2023-05-24,51,20.9,16.0,22.2,41.8,175,23.6,15.8,0.0,0.7,0.0,3.89,18.45,4.899999999999999,0.7,2,5,2023,spring,1
2023-05-25,61,22.7,14.8,11.9,24.1,301,26.4,15.2,0.0,3.5,0.0,4.16,18.75,7.899999999999999,3.5,3,5,2023,spring,1
2023-05-26,61,23.3,15.1,13.4,25.2,41,26.9,15.2,0.0,4.0,0.0,3.79,19.2,8.200000000000001,4.0,4,5,2023,spring,1
2023-05-27,51,21.1,15.6,11.0,27.0,232,23.3,16.7,0.0,0.6,0.0,3.59,18.35,5.500000000000002,0.6,5,5,2023,spring,1
2023-05-28,3,25.9,14.9,15.9,33.1,46,28.1,15.5,0.0,0.0,0.0,4.56,20.4,10.999999999999998,0.0,6,5,2023,spring,1
2023-05-29,61,21.4,17.0,18.4,34.6,45,23.1,18.5,0.0,7.8,0.0,1.88,19.2,4.399999999999999,7.8,0,5,2023,spring,1
2023-05-30,51,20.8,14.5,15.5,32.4,188,22.1,15.2,0.0,1.5,0.0,2.9,17.65,6.300000000000001,1.5,1,5,2023,spring,1
2023-05-31,53,20.9,16.8,19.5,40.3,179,21.3,17.9,0.0,6.0,0.0,3.43,18.85,4.099999999999998,6.0,2,5,2023,spring,1
2023-06-01,53,20.3,16.6,16.4,35.3,191,21.6,17.9,0.0,3.5,0.0,2.76,18.450000000000003,3.6999999999999993,3.5,3,6,2023,summer,1
2023-06-02,53,21.5,15.4,10.4,25.2,172,24.1,16.8,0.0,1.4,0.0,3.67,18.45,6.1,1.4,4,6,2023,summer,1
2023-06-03,3,26.4,13.4,22.0,41.0,40,29.1,13.1,0.0,0.0,0.0,5.24,19.9,12.999999999999998,0.0,5,6,2023,summer,1
2023-06-04,63,23.9,17.9,29.7,55.8,35,25.0,17.0,0.0,7.1,0.0,4.14,20.9,6.0,7.1,6,6,2023,summer,1
2023-06-05,51,24.2,17.3,27.3,54.4,33,24.0,15.0,0.0,0.2,0.0,4.79,20.75,6.899999999999999,0.2,0,6,2023,summer,1
2023-06-06,2,23.9,15.7,24.8,50.0,29,22.9,12.6,0.0,0.0,0.0,5.85,19.799999999999997,8.2,0.0,1,6,2023,summer,1
2023-06-07,3,24.4,14.9,25.7,50.8,47,23.7,11.5,0.0,0.0,0.0,5.96,19.65,9.499999999999998,0.0,2,6,2023,summer,1
2023-06-08,3,26.4,15.8,21.7,44.3,58,28.4,13.5,0.0,0.0,0.0,6.27,21.1,10.599999999999998,0.0,3,6,2023,summer,1
2023-06-09,3,27.5,16.9,21.4,39.2,52,30.3,14.4,0.0,0.0,0.0,5.34,22.2,10.600000000000001,0.0,4,6,2023,summer,1
2023-06-10,63,22.1,18.1,22.3,41.8,140,24.6,16.8,0.0,14.3,0.0,3.23,20.1,4.0,14.3,5,6,2023,summer,1
2023-06-11,51,22.1,16.6,18.6,38.9,199,23.5,17.5,0.0,0.7,0.0,4.38,19.35,5.5,0.7,6,6,2023,summer,1
2023-06-12,53,24.2,14.8,13.2,26.3,357,26.0,16.0,0.0,1.0,0.0,2.68,19.5,9.399999999999999,1.0,0,6,2023,summer,1
2023-06-13,65,24.5,18.7,19.2,37.8,55,27.1,19.0,0.0,11.7,0.0,3.37,21.6,5.800000000000001,11.7,1,6,2023,summer,1
2023-06-14,53,24.0,17.1,16.8,34.6,257,25.5,18.8,0.0,1.5,0.0,4.22,20.55,6.899999999999999,1.5,2,6,2023,summer,1
2023-06-15,53,24.5,18.3,13.0,30.2,260,26.9,20.3,0.0,1.9,0.0,4.55,21.4,6.199999999999999,1.9,3,6,2023,summer,1
2023-06-16,53,23.7,17.6,12.8,30.6,250,26.1,18.8,0.0,1.5,0.0,3.84,20.65,6.099999999999998,1.5,4,6,2023,summer,1
2023-06-17,53,24.6,17.0,9.6,28.8,300,28.1,18.7,0.0,1.9,0.0,3.98,20.8,7.600000000000001,1.9,5,6,2023,summer,1
2023-06-18,53,26.5,18.7,15.8,31.7,39,30.4,20.3,0.0,0.7,0.0,4.73,22.6,7.800000000000001,0.7,6,6,2023,summer,1
2023-06-19,63,25.2,19.3,15.9,32.0,64,29.5,20.7,0.0,12.8,0.0,3.88,22.25,5.899999999999999,12.8,0,6,2023,summer,1
2023-06-20,3,27.5,18.6,21.4,43.6,38,27.4,17.3,0.0,0.0,0.0,6.16,23.05,8.899999999999999,0.0,1,6,2023,summer,1
2023-06-21,3,28.4,16.0,18.1,37.4,12,29.3,15.1,0.0,0.0,0.0,6.23,22.2,12.399999999999999,0.0,2,6,2023,summer,1
2023-06-22,3,27.7,18.9,20.0,42.5,33,26.8,17.0,0.0,0.0,0.0,6.22,23.299999999999997,8.8,0.0,3,6,2023,summer,1
2023-06-23,3,28.1,16.0,21.9,44.6,32,28.1,13.7,0.0,0.0,0.0,6.7,22.05,12.100000000000001,0.0,4,6,2023,summer,1
2023-06-24,3,27.1,15.5,12.0,28.4,238,28.9,15.4,0.0,0.0,0.0,5.79,21.3,11.600000000000001,0.0,5,6,2023,summer,1
2023-06-25,1,27.8,19.0,11.9,29.2,273,30.7,21.0,0.0,0.0,0.0,5.63,23.4,8.8,0.0,6,6,2023,summer,1
2023-06-26,51,30.9,19.9,19.4,40.3,329,34.3,21.1,0.0,0.1,0.0,6.25,25.4,11.0,0.1,0,6,2023,summer,1
2023-06-27,3,27.6,19.7,18.0,39.6,320,27.6,20.2,0.0,0.0,0.0,5.97,23.65,7.900000000000002,0.0,1,6,2023,summer,1
2023-06-28,51,26.8,18.7,13.2,31.0,243,28.8,20.1,0.0,0.4,0.0,5.43,22.75,8.100000000000001,0.4,2,6,2023,summer,1
2023-06-29,55,26.5,16.8,22.0,45.0,282,27.2,17.9,0.0,1.9,0.0,5.34,21.65,9.7,1.9,3,6,2023,summer,1
2023-06-30,51,25.0,15.6,21.5,45.0,256,24.7,15.1,0.0,1.0,0.0,5.43,20.3,9.4,1.0,4,6,2023,summer,1
2023-07-01,63,25.6,17.2,18.8,41.0,209,26.7,18.4,0.0,9.2,0.0,4.73,21.4,8.400000000000002,9.2,5,7,2023,summer,1
2023-07-02,51,26.0,18.6,14.5,33.1,188,28.8,20.5,0.0,0.1,0.0,5.21,22.3,7.399999999999999,0.1,6,7,2023,summer,1
2023-07-03,0,28.3,16.4,13.4,31.7,313,31.1,17.4,0.0,0.0,0.0,5.92,22.35,11.900000000000002,0.0,0,7,2023,summer,1
2023-07-04,0,33.3,19.3,17.0,34.2,358,36.6,21.1,0.0,0.0,0.0,6.75,26.299999999999997,13.999999999999996,0.0,1,7,2023,summer,1
2023-07-05,1,34.6,21.8,17.6,32.0,34,37.8,23.2,0.0,0.0,0.0,6.51,28.200000000000003,12.8,0.0,2,7,2023,summer,1
2023-07-06,0,35.5,23.8,23.3,47.2,65,37.0,23.5,0.0,0.0,0.0,9.15,29.65,11.7,0.0,3,7,2023,summer,1
2023-07-07,3,32.2,22.6,21.4,43.6,125,34.5,23.0,0.0,0.0,0.0,7.21,27.400000000000002,9.600000000000001,0.0,4,7,2023,summer,1
2023-07-08,63,27.3,23.3,25.6,50.8,159,30.6,25.8,0.0,7.7,0.0,4.42,25.3,4.0,7.7,5,7,2023,summer,1
2023-07-09,61,26.1,20.1,14.2,32.0,167,30.0,22.6,0.0,9.2,0.0,3.13,23.1,6.0,9.2,6,7,2023,summer,1
2023-07-10,55,25.8,19.8,26.8,52.6,329,25.0,20.0,0.0,3.1,0.0,5.13,22.8,6.0,3.1,0,7,2023,summer,1
2023-07-11,63,23.2,18.1,22.3,46.1,274,23.2,18.1,0.0,6.4,0.0,4.49,20.65,5.099999999999998,6.4,1,7,2023,summer,1
2023-07-12,53,24.9,18.4,23.2,47.5,206,24.3,18.2,0.0,2.7,0.0,4.17,21.65,6.5,2.7,2,7,2023,summer,1
2023-07-13,51,26.3,18.0,13.8,32.4,179,29.3,19.8,0.0,0.6,0.0,4.91,22.15,8.3,0.6,3,7,2023,summer,1
2023-07-14,3,25.6,18.4,17.6,37.8,185,28.4,20.8,0.0,0.0,0.0,4.83,22.0,7.200000000000003,0.0,4,7,2023,summer,1
2023-07-15,51,28.5,20.3,17.1,36.0,313,30.2,21.3,0.0,0.2,0.0,5.8,24.4,8.2,0.2,5,7,2023,summer,1
2023-07-16,51,28.4,18.5,19.2,39.2,340,28.3,19.4,0.0,0.2,0.0,5.97,23.45,9.899999999999999,0.2,6,7,2023,summer,1
2023-07-17,1,29.4,17.4,20.3,43.6,356,28.3,17.5,0.0,0.0,0.0,6.26,23.4,12.0,0.0,0,7,2023,summer,1
2023-07-18,51,27.1,18.3,15.8,34.6,230,29.2,17.6,0.0,0.8,0.0,5.05,22.700000000000003,8.8,0.8,1,7,2023,summer,1
2023-07-19,53,28.1,20.4,17.6,37.8,246,29.5,23.4,0.0,0.6,0.0,5.18,24.25,7.700000000000003,0.6,2,7,2023,summer,1
2023-07-20,51,28.1,17.2,14.6,33.1,179,30.7,19.1,0.0,0.3,0.0,5.51,22.65,10.900000000000002,0.3,3,7,2023,summer,1
2023-07-21,1,32.3,17.2,18.8,39.6,309,33.1,16.9,0.0,0.0,0.0,6.42,24.75,15.099999999999998,0.0,4,7,2023,summer,1
2023-07-22,51,30.1,19.9,12.5,30.2,257,33.1,22.6,0.0,0.7,0.0,5.48,25.0,10.200000000000003,0.7,5,7,2023,summer,1
2023-07-23,3,28.2,20.6,17.7,40.0,239,30.8,23.8,0.0,0.0,0.0,5.12,24.4,7.599999999999998,0.0,6,7,2023,summer,1
2023-07-24,63,29.4,20.1,19.3,40.0,339,29.7,21.1,0.0,4.0,0.0,5.92,24.75,9.299999999999997,4.0,0,7,2023,summer,1
2023-07-25,2,31.3,19.8,15.1,32.4,337,32.2,20.4,0.0,0.0,0.0,6.43,25.55,11.5,0.0,1,7,2023,summer,1
2023-07-26,0,30.9,17.9,15.9,35.6,154,32.8,19.0,0.0,0.0,0.0,5.78,24.4,13.0,0.0,2,7,2023,summer,1
2023-07-27,3,29.3,20.0,22.4,46.4,144,33.1,22.0,0.0,0.0,0.0,5.5,24.65,9.3,0.0,3,7,2023,summer,1
2023-07-28,63,24.7,21.2,33.5,67.7,258,27.7,20.2,0.0,8.7,0.0,4.48,22.95,3.5,8.7,4,7,2023,summer,1
2023-07-29,51,27.1,19.6,18.7,39.2,279,26.7,19.4,0.0,0.2,0.0,5.85,23.35,7.5,0.2,5,7,2023,summer,1
2023-07-30,53,30.6,18.4,16.2,33.5,357,31.2,19.8,0.0,1.0,0.0,5.73,24.5,12.200000000000003,1.0,6,7,2023,summer,1
2023-07-31,3,33.1,20.5,17.2,36.0,45,34.1,21.4,0.0,0.0,0.0,6.39,26.8,12.600000000000001,0.0,0,7,2023,summer,1
2023-08-01,51,27.9,20.9,16.6,32.4,154,31.6,21.5,0.0,0.3,0.0,5.18,24.4,7.0,0.3,1,8,2023,summer,1
2023-08-02,3,28.7,21.0,14.8,34.9,196,31.8,24.1,0.0,0.0,0.0,4.9,24.85,7.699999999999999,0.0,2,8,2023,summer,1
2023-08-03,63,30.5,20.3,13.4,30.6,297,32.8,23.7,0.0,3.9,0.0,4.63,25.4,10.2,3.9,3,8,2023,summer,1
2023-08-04,2,33.9,19.5,14.2,31.0,39,35.9,22.2,0.0,0.0,0.0,6.12,26.7,14.399999999999999,0.0,4,8,2023,summer,1
2023-08-05,0,35.6,24.1,27.4,53.6,65,37.1,24.3,0.0,0.0,0.0,8.27,29.85,11.5,0.0,5,8,2023,summer,1
2023-08-06,0,35.5,25.9,24.3,43.9,72,38.8,25.3,0.0,0.0,0.0,7.5,30.7,9.600000000000001,0.0,6,8,2023,summer,1
2023-08-07,3,29.7,23.2,15.9,36.0,232,34.0,27.0,0.0,0.0,0.0,5.05,26.45,6.5,0.0,0,8,2023,summer,1
2023-08-08,53,34.5,22.2,16.6,32.0,19,39.3,24.5,0.0,0.9,0.0,6.15,28.35,12.3,0.9,1,8,2023,summer,1
2023-08-09,51,32.7,24.7,18.0,35.3,1,35.9,26.2,0.0,0.2,0.0,6.02,28.700000000000003,8.000000000000004,0.2,2,8,2023,summer,1
2023-08-10,51,32.9,24.6,24.7,48.6,36,36.8,25.7,0.0,0.4,0.0,5.67,28.75,8.299999999999997,0.4,3,8,2023,summer,1
2023-08-11,51,31.7,22.8,22.3,45.0,264,36.8,26.6,0.0,0.1,0.0,4.86,27.25,8.899999999999999,0.1,4,8,2023,summer,1
2023-08-12,2,31.8,22.9,20.9,42.1,327,33.8,24.7,0.0,0.0,0.0,5.62,27.35,8.900000000000002,0.0,5,8,2023,summer,1
2023-08-13,3,34.8,22.0,24.9,50.0,28,36.8,23.7,0.0,0.0,0.0,6.48,28.4,12.799999999999997,0.0,6,8,2023,summer,1
2023-08-14,0,34.8,23.5,23.7,47.5,44,35.8,22.9,0.0,0.0,0.0,7.88,29.15,11.299999999999997,0.0,0,8,2023,summer,1
2023-08-15,0,35.2,23.8,31.1,60.5,47,33.4,20.9,0.0,0.0,0.0,9.49,29.5,11.400000000000002,0.0,1,8,2023,summer,1
2023-08-16,0,35.6,24.5,33.2,63.7,49,33.2,22.1,0.0,0.0,0.0,10.06,30.05,11.100000000000001,0.0,2,8,2023,summer,1
2023-08-17,0,36.6,25.0,29.1,54.7,49,34.6,22.7,0.0,0.0,0.0,10.16,30.8,11.600000000000001,0.0,3,8,2023,summer,1
2023-08-18,0,34.1,23.5,29.4,54.0,43,32.5,20.2,0.0,0.0,0.0,9.07,28.8,10.600000000000001,0.0,4,8,2023,summer,1
2023-08-19,0,36.6,23.7,21.9,44.3,45,34.8,22.3,0.0,0.0,0.0,8.6,30.15,12.900000000000002,0.0,5,8,2023,summer,1
2023-08-20,0,36.1,24.9,30.0,58.3,54,36.1,23.0,0.0,0.0,0.0,8.36,30.5,11.200000000000003,0.0,6,8,2023,summer,1
2023-08-21,0,36.6,24.1,18.5,38.5,31,36.8,22.0,0.0,0.0,0.0,7.45,30.35,12.5,0.0,0,8,2023,summer,1
2023-08-22,51,33.5,21.7,10.6,27.4,306,36.3,24.7,0.0,0.4,0.0,5.27,27.6,11.8,0.4,1,8,2023,summer,1
2023-08-23,1,31.3,21.4,18.0,38.9,338,30.9,21.3,0.0,0.0,0.0,5.92,26.35,9.900000000000002,0.0,2,8,2023,summer,1
2023-08-24,3,31.8,18.7,21.7,44.3,7,31.1,18.8,0.0,0.0,0.0,6.12,25.25,13.100000000000001,0.0,3,8,2023,summer,1
2023-08-25,51,29.9,19.1,20.9,42.5,345,29.2,18.1,0.0,0.2,0.0,5.58,24.5,10.799999999999997,0.2,4,8,2023,summer,1
2023-08-26,0,30.5,19.3,17.9,37.1,32,29.3,20.0,0.0,0.0,0.0,6.19,24.9,11.2,0.0,5,8,2023,summer,1
2023-08-27,0,31.6,18.9,22.2,45.7,50,29.2,17.1,0.0,0.0,0.0,7.03,25.25,12.700000000000003,0.0,6,8,2023,summer,1
2023-08-28,0,34.6,21.9,19.7,41.0,27,34.3,19.5,0.0,0.0,0.0,6.98,28.25,12.700000000000003,0.0,0,8,2023,summer,1
2023-08-29,0,32.7,23.3,25.5,51.1,41,31.4,18.5,0.0,0.0,0.0,7.38,28.0,9.400000000000002,0.0,1,8,2023,summer,1
2023-08-30,0,31.4,19.3,26.1,48.2,76,32.6,14.7,0.0,0.0,0.0,6.63,25.35,12.099999999999998,0.0,2,8,2023,summer,1
2023-08-31,3,31.4,21.6,11.3,28.4,155,34.7,19.9,0.0,0.0,0.0,4.76,26.5,9.799999999999997,0.0,3,8,2023,summer,1
